"","GS","ar1","ma1","lat","long","loglike","phi","phylum","kingdom","maxh"
"1070","Ruellia humilis",0.469041261745265,0.34005275504923,39,-97,8.86863714113488,1.35665425748063,"Streptophyta","Viridiplantae",1.5
"1071","Ruellia humilis",0.777013229201765,0.998902648882065,39,-97,18.2870127741337,0.225222576011197,"Streptophyta","Viridiplantae",1.5
"1072","Ruellia humilis",-0.924353375914372,-0.718066813759254,39,-97,14.4563555910347,0.464548744686773,"Streptophyta","Viridiplantae",1.5
"1073","Ruellia humilis",0.329976006462377,0.19115453668197,39,-97,5.77863886224137,0.811417795787464,"Streptophyta","Viridiplantae",1.5
"1074","Ruellia humilis",0.999999999907517,0.999986300411245,39,-97,7.05032374581998,1.92013994469769,"Streptophyta","Viridiplantae",1.5
"1075","Ruellia humilis",-0.746253265039078,-0.996322758530288,39,-97,-0.509505197127105,0.184657229739911,"Streptophyta","Viridiplantae",1.5
"1076","Ruellia humilis",0.418281028184705,0.48545439302767,39,-97,27.8029885285833,0.997483823932662,"Streptophyta","Viridiplantae",1.5
"1077","Salmo trutta",-0.912812257440809,-0.999980429790578,-46,169,0.310671601200312,0.736101057683724,"Chordata","Metazoa",NA
"1078","Salmo trutta",0.527526640602911,0.99998619560359,-40,176,0.310671601200312,0.616729938871372,"Chordata","Metazoa",NA
"1079","Salmo trutta",0.582940678211371,0.999999952909223,-39,175,0.310671601200312,0.454777573617616,"Chordata","Metazoa",NA
"1080","Salmo trutta",0.680935736369866,0.999991630662442,-41,175,0.310671601200312,0.713035202664925,"Chordata","Metazoa",NA
"1081","Salvia azurea",0.61908106151542,0.99421191501396,39,-97,-6.12741234961055,0.489696454002954,"Streptophyta","Viridiplantae",0.687248322
"1082","Salvia azurea",-2.3626656187048e-09,0,39,-97,8.40282795767254,1.15030911755373,"Streptophyta","Viridiplantae",0.687248322
"1083","Salvia azurea",0.418086496915687,0.998931541254431,39,-97,-15.452242852701,0.0835061328497701,"Streptophyta","Viridiplantae",0.687248322
"1084","Salvia azurea",0.828453466829828,0.992462044841042,39,-97,29.6314418820913,0.855077340873637,"Streptophyta","Viridiplantae",0.687248322
"1085","Salvia azurea",0.866162379530346,0.999880743182497,39,-97,-0.710235167274448,0.548273514077352,"Streptophyta","Viridiplantae",0.687248322
"1086","Scenedesmus abundans",0.566372075601927,0.999976725035042,43,-89,0.310671601200312,0.900743336320577,"Chlorophyta","Viridiplantae",NA
"1087","Scenedesmus serratus",0.969615841047801,0.999982905096336,43,-89,5.08521134926926,0.139548155197546,NA,NA,NA
"1088","Schizachyrium scoparium",-0.929410795025679,-0.99762061036731,39,-97,-10.0319849876498,0.343100231451727,"Streptophyta","Viridiplantae",1.5
"1089","Schizachyrium scoparium",0.903799090929276,0.995634224184855,39,-97,-0.6029824787949,0.893414461368964,"Streptophyta","Viridiplantae",1.5
"1090","Schizachyrium scoparium",-0.165435748285078,-0.1228415975075,39,-97,2.96046501446119,0.895112225430196,"Streptophyta","Viridiplantae",1.5
"1091","Schizachyrium scoparium",0.0335413274115388,0.0386540382144353,39,-97,1.54813140985949,-0.885151882998251,"Streptophyta","Viridiplantae",1.5
"1092","Schizachyrium scoparium",0.142809938127041,0.102435789281426,39,-97,-10.3379044803225,1.44625395055343,"Streptophyta","Viridiplantae",1.5
"1093","Schizachyrium scoparium",-0.415029488580534,-0.535246466789307,39,-97,9.49693795693489,0.811153244776227,"Streptophyta","Viridiplantae",1.5
"1094","Schizachyrium scoparium",-0.42297668890612,-0.503270026750053,39,-97,7.51226288197152,0.217845540858852,"Streptophyta","Viridiplantae",1.5
"1095","Schizachyrium scoparium",0.849150463419392,0.998076638125452,39,-97,17.3381954355268,1.30409928264409,"Streptophyta","Viridiplantae",1.5
"1096","Schizachyrium scoparium",-0.871263390048032,-0.986289904427248,39,-97,-1.29027075846977,0.35237174757076,"Streptophyta","Viridiplantae",1.5
"1097","Schizachyrium scoparium",-0.759172568613186,-0.996550255250189,39,-97,1.90239573155377,1.01790980075969,"Streptophyta","Viridiplantae",1.5
"1098","Schizachyrium scoparium",-0.715837642381768,-0.999955624376363,39,-97,3.62847173750605,0.4391744121062,"Streptophyta","Viridiplantae",1.5
"1099","Schizachyrium scoparium",0.138582791505262,0.11946862288159,39,-97,5.77527536959222,0.704834052866954,"Streptophyta","Viridiplantae",1.5
"1100","Schizachyrium scoparium",-0.0242715550454594,-0.150536828351555,39,-97,5.13820005895862,-0.169738669229394,"Streptophyta","Viridiplantae",1.5
"1101","Schizachyrium scoparium",0.81681080105525,0.993262217548869,39,-97,-11.886895218925,0.82177590128711,"Streptophyta","Viridiplantae",1.5
"1102","Schizachyrium scoparium",0.0919012096623998,0.0498141383185128,39,-97,0.539116551155885,0.76143106180468,"Streptophyta","Viridiplantae",1.5
"1103","Schizachyrium scoparium",0.999999999995162,0.999973561544325,39,-97,3.26772497135833,0.921588841063661,"Streptophyta","Viridiplantae",1.5
"1104","Schizachyrium scoparium",-0.848542671965146,-0.923006060875506,39,-97,7.22396225708615,1.218180882751,"Streptophyta","Viridiplantae",1.5
"1105","Schizachyrium scoparium",0.792143614794351,0.999450708126839,39,-97,4.96112278656415,0.836451692336318,"Streptophyta","Viridiplantae",1.5
"1106","Schroederia judayi",0.12695201608161,0.140757439280855,43,-89,0.310671601200312,0.34020713886708,NA,NA,NA
"1107","Scotoplanes globosa",0.901021180605444,0.998277341149369,35,-123,0.310671601200312,1.48134330503921,"Echinodermata","Metazoa",NA
"1108","Scrippsiella sp",0.0237229572587326,0.0272073330090307,-38,144,0.310671601200312,0.217143551516659,NA,NA,NA
"1109","Semicossyphus pulcher",0.920773326468261,0.996643410731534,34,-120,0.310671601200312,0.961993904997205,"Chordata","Metazoa",NA
"1110","Semicossyphus pulcher",0.831639358922207,0.999999254722564,34,-120,0.310671601200312,0.933840028062755,"Chordata","Metazoa",NA
"1111","Setophaga striata",-0.901503485500692,-0.999861716793636,44,-72,0.310671601200312,-0.127761646680866,"Chordata","Metazoa",NA
"1112","Sialia sialis",-0.794337623555729,-0.731150323792717,39,-97,0.310671601200312,-0.484711161052802,"Chordata","Metazoa",NA
"1113","Silpha perforata",0.41214717675448,0.99999784506063,43,142,3.32581624432873,0.333137862013288,"Arthropoda","Metazoa",NA
"1114","Silpha perforata",0.424738084426003,0.992969060594666,43,142,4.40127999756456,0.277778576119618,"Arthropoda","Metazoa",NA
"1115","Silpha perforata",-0.0198798290891213,-0.0124620497769127,43,144,0.0554066999616243,0.0198937522212131,"Arthropoda","Metazoa",NA
"1116","Silpha perforata",0.468837861817811,0.999998940440632,43,142,0.310671601200312,0.44834300516245,"Arthropoda","Metazoa",NA
"1117","Silpha perforata",0.373701517843562,0.999978276605227,43,142,4.99471092587174,0.355148188572466,"Arthropoda","Metazoa",NA
"1118","Silpha perforata",-0.2172801379054,-0.223742627085927,43,142,0.310671601200312,-0.166215780229798,"Arthropoda","Metazoa",NA
"1119","Silpha perforata",0.238832001699172,0.434028966719772,43,142,-0.0122972063454441,0.0779240844198025,"Arthropoda","Metazoa",NA
"1120","Silpha perforata",0.475430215286577,0.999790863745515,43,142,0.310671601200312,0.593863480912626,"Arthropoda","Metazoa",NA
"1121","Silpha perforata",0.232762112379737,0.192910319837586,43,142,0.310671601200312,0.507569425035039,"Arthropoda","Metazoa",NA
"1122","Siphonophore ",-0.765378518618811,-0.999590151232854,-27,154,0.310671601200312,0.153060721758047,NA,NA,NA
"1123","Siphonophore ",0.791445324780222,0.999975125781982,-34,151,0.310671601200312,0.574019490031528,NA,NA,NA
"1124","Sitta europaea",0.42630752663883,0.403827472548912,43,143,0.310671601200312,0.26982369346919,"Chordata","Metazoa",NA
"1125","Skeletonema sp",0.28485940042077,0.299355061237404,-38,145,0.310671601200312,0.71765442896883,"Bacillariophyta",NA,NA
"1126","Skistodiaptomus oregonensis",0.513391794899695,0.497945672552945,46,-90,0.310671601200312,-0.24229902209658,"Arthropoda","Metazoa",NA
"1127","Solidago missouriensis",1.20686238780365e-08,0,39,-97,-18.2092613875324,1.87619354785717,"Streptophyta","Viridiplantae",0.663545151
"1128","Solidago missouriensis",0.906291520790016,0.995479657233348,39,-97,-0.62542636671526,1.10352817686213,"Streptophyta","Viridiplantae",0.663545151
"1129","Solidago missouriensis",0.917026975149337,0.995118861144552,39,-97,-3.47397358753691,1.4347974216058,"Streptophyta","Viridiplantae",0.663545151
"1130","Sorghastrum nutans",-0.329976510684079,-0.973374127315302,39,-97,6.49135906820283,1.22470707851272,"Streptophyta","Viridiplantae",2.5
"1131","Sorghastrum nutans",-0.574058578310863,-0.996450743333509,39,-97,3.65615180564723,1.38547633145213,"Streptophyta","Viridiplantae",2.5
"1132","Sorghastrum nutans",0.796201830485667,0.999966867964709,39,-97,3.64158661180429,0.977238093523818,"Streptophyta","Viridiplantae",2.5
"1133","Sorghastrum nutans",0.919483125096791,0.988979944226921,39,-97,10.3246810032753,0.891451156320515,"Streptophyta","Viridiplantae",2.5
"1134","Sorghastrum nutans",-0.498244155759397,-0.336630977548467,39,-97,-5.33967486906909,0.603930873457073,"Streptophyta","Viridiplantae",2.5
"1135","Sorghastrum nutans",0.154547328450888,0.13864513461771,39,-97,3.03374352149369,0.512128910460511,"Streptophyta","Viridiplantae",2.5
"1136","Sorghastrum nutans",0.933960560635219,0.998650451109324,39,-97,4.94161669596897,1.26753131245032,"Streptophyta","Viridiplantae",2.5
"1137","Sorghastrum nutans",0.92443263164951,0.991484054803715,39,-97,8.9383780233841,1.26216346086601,"Streptophyta","Viridiplantae",2.5
"1138","Sorghastrum nutans",-0.944199466097243,-0.998135004419663,39,-97,13.0269365651479,0.880694750703558,"Streptophyta","Viridiplantae",2.5
"1139","Sorghastrum nutans",-0.512803637712484,-0.98949810204556,39,-97,-1.37463241974921,0.944634568103761,"Streptophyta","Viridiplantae",2.5
"1140","Sorghastrum nutans",0.0411249470215437,0.145366001025194,39,-97,11.4602978642451,-0.236721238567843,"Streptophyta","Viridiplantae",2.5
"1141","Sorghastrum nutans",-0.589188656480961,-0.993077216178825,39,-97,8.11586672554472,0.864217213076643,"Streptophyta","Viridiplantae",2.5
"1142","Sorghastrum nutans",-0.219013648042815,-0.91648134820695,39,-97,6.9511298701325,1.45449753583876,"Streptophyta","Viridiplantae",2.5
"1143","Sorghastrum nutans",0.836511442049597,0.997924725159792,39,-97,3.97698767503393,1.05486832525929,"Streptophyta","Viridiplantae",2.5
"1144","Sorghastrum nutans",-0.584348062540949,-0.997973704309308,39,-97,4.7719774618124,1.92155102021694,"Streptophyta","Viridiplantae",2.5
"1145","Sorghastrum nutans",-0.69282907333516,-0.994579175665574,39,-97,9.43676389286306,0.747114440282499,"Streptophyta","Viridiplantae",2.5
"1146","Sorghastrum nutans",0.812561227762486,0.999998091720389,39,-97,12.5898923389691,0.156177837343149,"Streptophyta","Viridiplantae",2.5
"1147","Sorghastrum nutans",0.676169529523183,0.997793081758006,39,-97,24.0331852061996,0.490289091641154,"Streptophyta","Viridiplantae",2.5
"1148","Sorghastrum nutans",0.915921701705128,0.990484600474611,39,-97,14.268424619461,0.841893250734069,"Streptophyta","Viridiplantae",2.5
"1149","Sorghastrum nutans",-0.85805780575941,-0.993757254849185,39,-97,4.21777608138891,0.980707536970518,"Streptophyta","Viridiplantae",2.5
"1150","Sorghastrum nutans",0.927055964859663,0.999757553985822,39,-97,5.93752150402952,1.67441826576277,"Streptophyta","Viridiplantae",2.5
"1151","Sorghastrum nutans",0.104357210282396,0.188430264470001,39,-97,0.165673858338316,0.0826309456650027,"Streptophyta","Viridiplantae",2.5
"1152","Sorghastrum nutans",-0.679429511609385,-0.761189509027994,39,-97,-1.66521091288099,0.373351227279899,"Streptophyta","Viridiplantae",2.5
"1153","Sorghastrum nutans",-0.194045721790679,-0.755203584234084,39,-97,1.27885818309689,1.35303176247302,"Streptophyta","Viridiplantae",2.5
"1154","Sorghastrum nutans",0.859069818804878,0.986992839405254,39,-97,11.480011843934,0.565306052732246,"Streptophyta","Viridiplantae",2.5
"1155","Sorghastrum nutans",-0.906156419865121,-0.976782687192251,39,-97,7.03673608247978,1.96412194953595,"Streptophyta","Viridiplantae",2.5
"1156","Sorghastrum nutans",0.621069112032954,0.999068706227274,39,-97,15.3502262755085,0.404328021743474,"Streptophyta","Viridiplantae",2.5
"1157","Sorghastrum nutans",0.899892453481308,0.999826403564795,39,-97,8.8181142565431,1.3153772697648,"Streptophyta","Viridiplantae",2.5
"1158","Sorghastrum nutans",0.846892338173348,0.999544084494283,39,-97,7.18891526731133,0.991976343597319,"Streptophyta","Viridiplantae",2.5
"1159","Sorghastrum nutans",0.289153451864611,0.999937620184095,39,-97,2.3537336992317,0.458937525201679,"Streptophyta","Viridiplantae",2.5
"1160","Sorghastrum nutans",-0.508999968684949,-0.988234431542933,39,-97,5.7866622624816,1.18085710213671,"Streptophyta","Viridiplantae",2.5
"1161","Sorghastrum nutans",0.914913077280593,0.995675166941626,39,-97,11.850661883715,0.720329447486613,"Streptophyta","Viridiplantae",2.5
"1162","Sorghastrum nutans",-0.25222364272672,-0.996361964510897,39,-97,7.982738357657,1.80570476797197,"Streptophyta","Viridiplantae",2.5
"1163","Sorghastrum nutans",-0.436773949308242,-0.996938371487486,39,-97,3.02021071837211,0.894379846669747,"Streptophyta","Viridiplantae",2.5
"1164","Sorghastrum nutans",-0.716986492589346,-0.997104657736048,39,-97,-1.02279897900303,0.691032522325873,"Streptophyta","Viridiplantae",2.5
"1165","Sphaerosyllis spA",0.854371818180483,0.999965338199965,35,-123,0.310671601200312,0.738730889386975,NA,NA,NA
"1166","Spharagemon collare",0.110622452483849,0.135805699569719,45,-93,0.310671601200312,-0.119104337119145,"Arthropoda","Metazoa",NA
"1167","Spilonota ocellana",0.486620885657538,0.534889783686293,56,13,0.310671601200312,0.556012263722331,"Arthropoda","Metazoa",NA
"1168","Spizella pusilla",0.81672540320079,0.999999606135832,39,-97,0.310671601200312,1.22214867135745,"Chordata","Metazoa",NA
"1169","Sporobolus compositus",0.907381652700436,0.99999151957563,39,-97,-1.04078609251484,0.901419162650066,"Streptophyta","Viridiplantae",0.673518518555556
"1170","Sporobolus compositus",-0.881226452963006,-0.994987259240648,39,-97,27.6524799878967,0.317111142390302,"Streptophyta","Viridiplantae",0.673518518555556
"1171","Sporobolus compositus",0.435217833313144,0.999855132755556,39,-97,16.6363373230966,0.501391580450793,"Streptophyta","Viridiplantae",0.673518518555556
"1172","Sporobolus compositus",0.639539873743834,0.996710757003306,39,-97,6.31484751221372,-0.0800970808028149,"Streptophyta","Viridiplantae",0.673518518555556
"1173","Sporobolus compositus",0.435631083694871,0.449547503189458,39,-97,8.61634719326737,0.835808656515765,"Streptophyta","Viridiplantae",0.673518518555556
"1174","Sporobolus compositus",0.91164156973562,0.999566572337285,39,-97,26.90529455883,1.2493221940122,"Streptophyta","Viridiplantae",0.673518518555556
"1175","Sporobolus compositus",0,0,39,-97,-8.20160409772183,1.21061125041924,"Streptophyta","Viridiplantae",0.673518518555556
"1176","Sporobolus compositus",0.672594753482467,0.99562354792745,39,-97,-2.16750808069935,0.219051431862005,"Streptophyta","Viridiplantae",0.673518518555556
"1177","Sporobolus compositus",0.919922393110814,0.999146579326071,39,-97,4.27090644036075,-0.0387537281402475,"Streptophyta","Viridiplantae",0.673518518555556
"1178","Sporobolus compositus",-0.786211171553146,-0.998443473077497,39,-97,-6.69610751879841,0.140687877832431,"Streptophyta","Viridiplantae",0.673518518555556
"1179","Sporobolus compositus",0.426159465618031,0.999578907372368,39,-97,18.467609829977,0.303312252169505,"Streptophyta","Viridiplantae",0.673518518555556
"1180","Sporobolus compositus",0.522103765281725,0.998362703333468,39,-97,11.2750041870159,-0.0691214227761474,"Streptophyta","Viridiplantae",0.673518518555556
"1181","Sporobolus compositus",0.634959815853989,0.992077009384145,39,-97,11.0254020210849,-0.391036347332772,"Streptophyta","Viridiplantae",0.673518518555556
"1182","Sporobolus compositus",0.907900098263145,0.999971384831762,39,-97,-1.12445312800106,1.39505591864,"Streptophyta","Viridiplantae",0.673518518555556
"1183","Sporobolus compositus",-0.833954670402858,-0.9930863968014,39,-97,27.627564149087,0.122120372671814,"Streptophyta","Viridiplantae",0.673518518555556
"1184","Sporobolus compositus",0.43152468503606,0.998944183720564,39,-97,-4.49572942130354,0.583538532373498,"Streptophyta","Viridiplantae",0.673518518555556
"1185","Sporobolus compositus",0.999999202955003,0.992715466410599,39,-97,12.5386930942929,1.36277011314668,"Streptophyta","Viridiplantae",0.673518518555556
"1186","Sporobolus heterolepis",0.879402936457866,0.999999963671464,39,-97,10.3409985024057,0.698355058803451,"Streptophyta","Viridiplantae",0.673518518555556
"1187","Sporobolus heterolepis",3.78768127973217e-08,0,39,-97,-16.0393753340074,1.71857702497922,"Streptophyta","Viridiplantae",0.673518518555556
"1188","Sporobolus heterolepis",0.955050412854082,0.99999838832102,39,-97,-12.624202069683,1.67902584264235,"Streptophyta","Viridiplantae",0.673518518555556
"1189","Sporobolus heterolepis",-0.898546997788679,-0.995448904333973,39,-97,-13.1367708923732,1.61168284694443,"Streptophyta","Viridiplantae",0.673518518555556
"1190","Staphylinus daimio",-0.811160057829141,-0.999992852144192,43,142,-1.1256604265482,-0.969770728316186,NA,NA,NA
"1191","Staphylinus daimio",-0.225964081567022,-0.238687597135149,43,142,0.310671601200312,-0.946884792723496,NA,NA,NA
"1192","Staphylinus daimio",-0.800325125861995,-0.999086264397283,43,142,0.310671601200312,-0.905469196189074,NA,NA,NA
"1193","Stenotomus chrysops",0.717216555183196,0.999932311798214,32,-80,0.310671601200312,1.10794901862379,"Chordata","Metazoa",NA
"1194","Stephanodiscus niagarae",0.599536959170723,0.999999754768552,43,-89,0.310671601200312,0.488847414475038,"Bacillariophyta",NA,NA
"1195","Stibochiona nicea",0.343120893094038,0.263325081052261,21,105,0.310671601200312,0.806130138724228,"Arthropoda","Metazoa",NA
"1196","Stichophthalma howqua",0.108299766281862,0.0897041131013299,21,105,0.310671601200312,-0.853010478435608,"Arthropoda","Metazoa",NA
"1197","Stigmella atricapitella",0.999999916023183,0.999982598823106,56,13,0.310671601200312,0.978740615113195,"Arthropoda","Metazoa",NA
"1198","Stigmella floslactella",0.803565331125685,0.999909478763546,56,13,0.310671601200312,-0.0228696995924109,"Arthropoda","Metazoa",NA
"1199","Stigmella hybnerella",0.751454172543892,0.997748562281338,56,13,0.310671601200312,-0.323623696933903,"Arthropoda","Metazoa",NA
"1200","Stigmella trimaculella",0.898701429318261,0.999510861214943,56,13,0.310671601200312,0.0832853744610702,"Arthropoda","Metazoa",NA
"1201","Streptopelia orientalis",0.72291741642399,0.999999577817044,35,136,0.310671601200312,0.913722632707571,"Chordata","Metazoa",NA
"1202","Streptopelia orientalis",0.412772567551752,0.439912517099319,36,140,0.310671601200312,0.264160628212448,"Chordata","Metazoa",NA
"1203","Streptopelia orientalis",-0.0187574447060591,-0.0185608079342001,36,140,0.310671601200312,-0.918157055687622,"Chordata","Metazoa",NA
"1204","Sturnella magna",0.666959159369969,0.990463204730633,39,-97,0.310671601200312,0.590250730428274,"Chordata","Metazoa",NA
"1205","Subeucalanus crassus",0.830664962258598,0.99973552516519,-34,151,0.310671601200312,0.194826872258248,"Arthropoda","Metazoa",NA
"1206","Subeucalanus sp",0.104521921222377,0.115392816791993,-34,151,0.310671601200312,0.104646940071509,NA,NA,NA
"1207","Syacium papillosum",0.459969307797346,0.403172960083366,-23,-43,0.310671601200312,1.27903442139404,"Chordata","Metazoa",NA
"1208","Symphoricarpos orbiculatus",0,0,39,-97,-12.8527299994213,1.76932140387668,"Streptophyta","Viridiplantae",NA
"1209","Symphyotrichum ericoides",-0.14505938183296,-0.0623500726376486,39,-97,5.07709698674848,0.475936199556148,"Streptophyta","Viridiplantae",0.9
"1210","Symphyotrichum ericoides",0.836555122571309,0.998709523907141,39,-97,6.69356218745521,0.770807526221662,"Streptophyta","Viridiplantae",0.9
"1211","Symphyotrichum ericoides",0.456388467455348,0.48918488167073,39,-97,6.31183052467863,1.25459643522153,"Streptophyta","Viridiplantae",0.9
"1212","Symphyotrichum ericoides",-0.813391535922091,-0.988734659542932,39,-97,11.7791479016578,0.787227162649267,"Streptophyta","Viridiplantae",0.9
"1213","Symphyotrichum ericoides",-0.815073377478128,-0.997865080514107,39,-97,6.12329307286601,-0.091960427538356,"Streptophyta","Viridiplantae",0.9
"1214","Symphyotrichum ericoides",-0.859386297951564,-0.995108726698865,39,-97,5.08460774260361,0.77682059798984,"Streptophyta","Viridiplantae",0.9
"1215","Symphyotrichum ericoides",-0.930815280410042,-0.993806035706252,39,-97,5.24350657265659,1.37701343113587,"Streptophyta","Viridiplantae",0.9
"1216","Symphyotrichum ericoides",0.922994058460315,0.99023160802273,39,-97,5.49118350381661,0.964928626934281,"Streptophyta","Viridiplantae",0.9
"1217","Symphyotrichum ericoides",0.915142430551953,0.99864492012442,39,-97,-4.658865480145,1.16005017525938,"Streptophyta","Viridiplantae",0.9
"1218","Symphyotrichum ericoides",-0.873644874715184,-0.992328590775151,39,-97,7.46682848882713,0.831417999245638,"Streptophyta","Viridiplantae",0.9
"1219","Symphyotrichum ericoides",-0.893197680357032,-0.997123657040216,39,-97,4.98257238978721,0.458581539514874,"Streptophyta","Viridiplantae",0.9
"1220","Symphyotrichum ericoides",0.890250695834598,0.999222871987077,39,-97,7.12850451662225,1.29926304408066,"Streptophyta","Viridiplantae",0.9
"1221","Symphyotrichum ericoides",0.928158493495693,0.999845314161408,39,-97,3.40023893645849,2.11474492946856,"Streptophyta","Viridiplantae",0.9
"1222","Symphyotrichum ericoides",-0.906554259002488,-0.998533734225375,39,-97,4.08513918689797,0.746024617833814,"Streptophyta","Viridiplantae",0.9
"1223","Symphyotrichum ericoides",0.888134382984335,0.985186688633449,39,-97,6.09059570368817,1.25845407845012,"Streptophyta","Viridiplantae",0.9
"1224","Symphyotrichum ericoides",0.734077833905653,0.999972565253607,39,-97,3.75962097512479,0.344507302129119,"Streptophyta","Viridiplantae",0.9
"1225","Symphyotrichum ericoides",-0.90595132578649,-0.9853689297388,39,-97,9.82001423086709,0.992841784359057,"Streptophyta","Viridiplantae",0.9
"1226","Symphyotrichum ericoides",-0.901329011194467,-0.996470657603322,39,-97,6.11880740490307,0.930076981789025,"Streptophyta","Viridiplantae",0.9
"1227","Symphyotrichum ericoides",0.487963164481027,0.999399923141017,39,-97,9.83103349429702,0.495199528856974,"Streptophyta","Viridiplantae",0.9
"1228","Symphyotrichum oblongifolium",-6.83142431512351e-09,0,39,-97,-3.65091053921814,1.7435220306033,"Streptophyta","Viridiplantae",1.4
"1229","Symphyotrichum oblongifolium",2.89283041965405e-08,0,39,-97,-7.12026054432292,1.69240269644356,"Streptophyta","Viridiplantae",1.4
"1230","Symphyotrichum oblongifolium",0.96688371101225,0.99990211660638,39,-97,-0.502614074602171,1.86107068738914,"Streptophyta","Viridiplantae",1.4
"1231","Symphyotrichum sericeum",4.89129847736081e-09,0,39,-97,-14.8931631107319,1.46766207134205,"Streptophyta","Viridiplantae",1.4
"1232","Synechocystis ",0.604067157423698,0.999948518780864,43,-89,180.798989684998,1.63598014315081,"Cyanobacteria",NA,NA
"1233","Synuchus cycloderus",0.898057479353242,0.99994169184286,36,139,0.310671601200312,4.35796121242661,"Arthropoda","Metazoa",NA
"1234","Syrbula admirabilis",0.775478341453685,0.999914057369308,39,-97,0.310671601200312,-0.136207351060796,"Arthropoda","Metazoa",NA
"1235","Takayama pulchella",-0.592942942185421,-0.382080667808612,-38,145,0.310671601200312,0.54571839732003,NA,NA,NA
"1236","Tamias striatus",0.496166758000732,0.199470348884072,40,-79,22.181906278596,0.652314659320787,"Chordata","Metazoa",NA
"1237","Tamias striatus",0.684328663956515,0.999936436991918,40,-79,0.310671601200312,0.0574680583252533,"Chordata","Metazoa",NA
"1238","Tamias striatus",-0.581495297229618,-0.169363582257269,40,-79,0.310671601200312,1.05209495561962,"Chordata","Metazoa",NA
"1239","Tamias striatus",0.670520775849134,0.999927846651716,40,-79,21.9604975246078,0.77009047875894,"Chordata","Metazoa",NA
"1240","Tamias striatus",0.245659477271769,0.234615357853823,40,-79,63.2015740107353,0.659841728353882,"Chordata","Metazoa",NA
"1241","Tamias striatus",-0.151869631298974,-0.239511043897815,40,-79,49.9108795195455,-0.336779261807854,"Chordata","Metazoa",NA
"1242","Tamias striatus",-0.0616296625906251,-0.0399361233222607,40,-79,56.1830968723859,-0.118540800224499,"Chordata","Metazoa",NA
"1243","Tamias striatus",0.587907691616661,0.999411785658594,40,-79,0.310671601200312,0.185820197212678,"Chordata","Metazoa",NA
"1244","Tamias striatus",0.446596223868704,0.99885291433382,40,-79,0.310671601200312,0.265661552535012,"Chordata","Metazoa",NA
"1245","Tamias striatus",-0.0857571749048657,-0.10636847672461,40,-79,0.310671601200312,-0.300160533319483,"Chordata","Metazoa",NA
"1246","Tamias striatus",0.32256853933513,0.266148315198936,40,-79,25.1060398432509,0.427982283050129,"Chordata","Metazoa",NA
"1247","Tamias striatus",0.845110442466424,0.999592367720161,40,-79,0.310671601200312,-0.0835405551614484,"Chordata","Metazoa",NA
"1248","Tamias striatus",-0.192708037693241,-0.123499098294324,40,-79,0.310671601200312,-0.446775810899044,"Chordata","Metazoa",NA
"1249","Tamias striatus",-0.490948218331467,-0.339061546253832,40,-79,0.310671601200312,0.54709600789716,"Chordata","Metazoa",NA
"1250","Tamias striatus",0.511254706778638,0.398892382977342,40,-79,22.250199799481,0.496292682557855,"Chordata","Metazoa",NA
"1251","Tamias striatus",0.75309363100091,0.999975301200209,40,-79,15.5151505887298,0.0875952689645785,"Chordata","Metazoa",NA
"1252","Tamias striatus",-0.853946933908376,-0.992125354941128,40,-79,24.2228683262823,0.192752832317251,"Chordata","Metazoa",NA
"1253","Tamias striatus",0.446441180176281,0.432329550771681,40,-79,0.310671601200312,0.302131036120592,"Chordata","Metazoa",NA
"1254","Tamias striatus",-0.242638711051008,-0.146957476577181,40,-79,0.310671601200312,-0.11291538775712,"Chordata","Metazoa",NA
"1255","Tamias striatus",0.283036347694807,0.999974383282528,40,-79,0.310671601200312,0.431632751879975,"Chordata","Metazoa",NA
"1256","Tamias striatus",-0.716110165221019,-0.999404108672591,40,-79,26.5727146051736,-0.113290651199252,"Chordata","Metazoa",NA
"1257","Tamias striatus",-0.5028086317469,-0.37624994628273,40,-79,31.948118734595,0.143172132573148,"Chordata","Metazoa",NA
"1258","Tamias striatus",0.713412148106369,0.999999338582811,40,-79,25.8944696008432,0.612509733472961,"Chordata","Metazoa",NA
"1259","Tamias striatus",-0.793749092010057,-0.999818903755592,40,-79,16.4564800776518,-0.04895778034529,"Chordata","Metazoa",NA
"1260","Tamias striatus",0.00609521588608202,0.0063730750365449,40,-79,37.5958180373606,0.131757712967318,"Chordata","Metazoa",NA
"1261","Tamias striatus",0.591583632385114,0.999937548224389,40,-79,32.2303409153408,0.477307665739453,"Chordata","Metazoa",NA
"1262","Tamias striatus",0.686372512883578,0.999474637529564,40,-79,19.0191135755405,0.320905761892257,"Chordata","Metazoa",NA
"1263","Tamias striatus",-0.134043116917776,-0.30073079861232,40,-79,0.310671601200312,-0.235137929266253,"Chordata","Metazoa",NA
"1264","Tamias striatus",-0.0764703032715362,-0.0896863184896911,40,-79,0.310671601200312,0.390477559956819,"Chordata","Metazoa",NA
"1265","Tamias striatus",0.70028611903719,0.999996033595501,40,-79,23.3135693083513,0.191503831036567,"Chordata","Metazoa",NA
"1266","Tamias striatus",0.653458649065599,0.999999333917686,40,-79,0.310671601200312,0.0446874642568885,"Chordata","Metazoa",NA
"1267","Teleiodes vulgella",-0.328781107063489,-0.347871613414008,56,13,0.310671601200312,-0.306665082081676,"Arthropoda","Metazoa",NA
